complaint_id,complaint_url,hotel_name,area,complaint_title,complaint_text,complaint_date_raw,view_count,support_count,category,product_name,company_response_exists,company_response_date,company_response_text,progress_exists,progress_date,progress_text,user_reply_count,first_user_reply_date,first_user_reply_text,source_page,entity_match_status,entity_match_reason,collected_at
hayal-kirikligi-ve-bosa-harcanan-tatil-parasi,https://www.sikayetvar.com/green-bay-resort-spa/hayal-kirikligi-ve-bosa-harcanan-tatil-parasi,Green Bay Resort & Spa Bodrum,Güvercinlik,Hayal Kırıklığı Ve Boşa Harcanan Tatil Parası,"13-16 Eylül tarihleri arasında Bodrum Güvercinlik mevkisindeki Green Bay Resort'ta 3 gece 4 gün tatil satın aldım. 18.000 TL'yi sadece bir kişi için ödedim fakat otel beklentilerimi karşılamadı.1. Otele giriş çıkışta yoğun bir kanalizasyon kokusu var, denizde de aynı koku hissediliyor ve deniz bulanık.2. Personel güler yüzlü değil, neredeyse azarlar şekilde davranıyorlar. Bir kahve istediğinizde 'Burada temizlik yapılıyor, diğer tarafa gidin' diyerek sizi sürekli yönlendiriyorlar.3. Ultra her şey dahil konsept olmasına rağmen istediğiniz içkileri bulamıyorsunuz, sadece likör katılmış meyve suları mevcut, meyve suyu makinesi de sık sık bozuk oluyor.4. Kuru yemiş olarak yalnızca tuzlu yer fıstığı sunuluyor.5. 3 gece konakladığınız için alakart restoranda yemek yiyemiyorsunuz, bu hizmet size sunulmuyor.6. Otele girer girmez ödediğiniz paranın karşılığını alamayacağınızı anlıyorsunuz.14 Eylül sabahı memnuniyetsizliğimi mail ile bildirdim, ancak bana dönüşleri 16 Eylül saat 11.00'de, yani otelden çıkışımdan bir saat önce oldu. 'Mailiniz elimize yeni ulaştı' diyerek geç dönüş yaptılar.Otel beklentilerimin çok altında kaldı. Yabancı misafirler bizim ödediğimizin yarısından azını ödüyor ve onlar için hizmet yeterli olabilir, ancak kaliteli yemek, içki ve hizmet bekliyorsanız kesinlikle yanlış bir tercih olur.18.000 TL boşa gitti.Herkese iyi tatiller.",18 Eylül 2025 07:21,583,,,,False,,,False,,,0,,,https://www.sikayetvar.com/green-bay-resort-spa,MATCHED,Dedicated single-property source page,2026-08-25T10:06:36.061310+00:00
ultra-her-sey-dahil-pakette-vaat-edilen-hizmetler-sunulmadi-calisanlar-ilgisizdi,https://www.sikayetvar.com/green-bay-resort-spa/ultra-her-sey-dahil-pakette-vaat-edilen-hizmetler-sunulmadi-calisanlar-ilgisizdi,Green Bay Resort & Spa Bodrum,Güvercinlik,"Ultra Her Şey Dahil Pakette Vaat Edilen Hizmetler Sunulmadı, Çalışanlar İlgisizdi","1-6 Eylül tarihleri arasında Bodrum Güvercinlik’te bulunan Green Bay Resort SPA Hotel’de Ultra her şey dahil paket ile konaklamaktayım. İlk gün, otelin reklamlarında ücretsiz olduğu belirtilen hamam hizmetinden faydalanmak istedim. Ancak içeride “program var” denilerek, kurnaların tamamı boş olmasına rağmen hamamdan dışarı çıkarıldım. İçeride yalnızca iki kişiye özel köpük masajı uygulanıyordu. SPA’dan sorumlu yetkiliyle görüştüğümde, bunun otelin kuralı olduğunu ve ellerinden bir şey gelmediğini söyledi. Oysa rezervasyon sırasında ve tanıtımlarda bu kısıtlama belirtilmemişti.
Bugün ise, hakkımız olan ala carte restoranda saat 19.00’da oturup uzun süre beklememize rağmen kimse ilgilenmedi. Saat 20.00’de bir garson gelip sadece içecek sordu, yemek bile yiyemeden kalkmak zorunda kaldık. Müdürle görüşmek istedim fakat mesai saatleri dışında olduğu için yardımcı olunmadı.
Rezervasyon numaram: 114599870. Şu anda hala oteldeyim ve bu süreçte bazı otel çalışanlarının ilgisiz ve ters tavırları da ayrıca rahatsız edici. Hiçbir ek ödeme yapmadım, tüm hizmetleri önceden ödedim ve Ultra her şey dahil paketin içeriğinden faydalanamadım.
Bu otelin gerçekte nasıl bir hizmet sunduğunun herkes tarafından bilinmesini istiyorum.",4 Eylül 2025 21:16,597,,,,False,,,False,,,0,,,https://www.sikayetvar.com/green-bay-resort-spa,MATCHED,Dedicated single-property source page,2026-08-25T10:06:36.061310+00:00
green-bay-resort-spa-green-bay-otel-magdurlugu,https://www.sikayetvar.com/green-bay-resort-spa/green-bay-resort-spa-green-bay-otel-magdurlugu,Green Bay Resort & Spa Bodrum,Güvercinlik,Green Bay Otel Mağdurluğu,"Geçen sene balayında Crystal grubuna ait olan Green Bay otele gelmiştik ve çok beğendiğimiz için bu sene tekrar gelmek istedik ama keşke gelmeseydik.Otele geldiğimizde işletmenin değiştiğini öğrendik. Yemek çeşitleri çok azalmış, bu snack bar’a, havuzdaki bar’a, otelin her alanına etki etmiş. Dünden kalan yemekleri tekrar görüyoruz. Brüksel lahanası, patlıcan, 2-3 günlük mezeler ve 7/24 makarna servisi, restoranda aynı makarna, aynı tatlı, snack barda aynı yemekler fix değişmiyor. Tatlılar da aynı şekilde. 2023 senesinde gelen kişiler anlayacaktır, snack barda İskender, et döner, pide, pizza masaya servis şeklinde oluyordu ve sadece bu bahsettiğim yemekler dışında her istediğinizi normal bir restoranmış gibi sipariş verebiliyordunuz. 17.00-18.30 arası acıkma şansınız yok, isterseniz lobiden tatlı yiyebilirsiniz.Odaya sadece kulak pamuğu ve makyaj pamuğu koyulduğunu belirtmeliyim. Geçen sene şampuanından kremine kadar her şey vardı. 5 yıldızlı olan otel böyle olur. Zaten aynı zamanda yemek araları kısaltılmış, snack bar sürekli açıktı, şu an sürekli kapanıyor. Barlar kapandığı için snack barda yığılma oluyor. Sıra bekliyorsunuz. İşletmenin aşçıları değişmemiş, özellikle akşam yemeğinden sorumlu olan şefin geçen seneki performansını bildiğimizden dolayı mutfak malzeme sıkıntısı yaşıyor sanırım. Koca 5 yıldızlı otel.Müzikler eski hit yabancı şarkılar, Türkçe şarkılar ancak Bodrum’a gittik beraber, otel Bodrum’da diye. Yani sonrası Rus misafirlerine şov, eğlence anlayışı Türklere uymayan animasyon. Havuz başında oturup kafa dinlenmiyor, müzik inanılmaz yüksek. Sürekli snack bara gidip içecek almak zorunda kalıyoruz. Bu bir strateji sanırım.Oda hizmeti çok kötüydü. 3 gece kaldık. Zar zor havluları değiştirdik. 16.30’da mesaimiz bitti diye giderlerken rica minnetle havlu istedik. Resepsiyondan su istedik. Asla gelmedi, biz gidip aldık. Acaba yabancı uyruklu olsak bunlar yaşanır mıydı?1 gece kala yola çıktık otelden. Daha alabileceğimiz bir şey olduğunu düşünmediğimizden dolayı yeni sahipleri küçülmeye gitmiş tamamen.Havuz pis, kumlar var, süpürülmüyor, sadece klor atılıyor. Deniz zaten güzel ama çok bulanık, balık çiftliği varmış ileride, çakılların temizlenmesi gerekiyor. Çok fazla var ve çocuklar için uygun değil, çok derin. Havuz başındayken müziğin kısılmasını rica ettim ama umursamadı animasyoncu beyefendi.Umarım gitmeden okur, bir daha düşünürsünüz.",9 Eylül 2024 00:57,3.345,,,,False,,,False,,,0,,,https://www.sikayetvar.com/green-bay-resort-spa,MATCHED,Dedicated single-property source page,2026-08-25T10:06:36.061310+00:00
la-blanche-island-bodrum-hicbir-seyden-memnun-kalmadim,https://www.sikayetvar.com/la-blanche-island-bodrum/la-blanche-island-bodrum-hicbir-seyden-memnun-kalmadim,La Blanche Island Bodrum,Güvercinlik,Hiçbir Şeyden Memnun Kalmadım,"1 Ağustos giriş, 4 Ağustos çıkış olacak şekilde Bodrum Güvercinlik’teki La Blanche Island otelinde konakladım. Tesisi tercih etmemde deniz ve görsel ambiyans etkili oldu, ancak bunun dışında neredeyse hiçbir şeyden memnun kalmadım.
Rezervasyon aşamasında bize Ultra her şey dahil gibi anlatıldı, oda kahvaltı olduğu açık şekilde söylenmedi. Otele giriş yaptıktan sonra ise neredeyse her şeyin ücretli olduğunu gördük. İki adet kapalı Red Bull için 1.060 TL (yaklaşık 20 euro) ücret alınması bence son derece fahiş ve mantıksız bir uygulama.
Tesis içinde personel sayısı çok yetersizdi, temizlik konusunda da ciddi sorunlar vardı. Otele adım attıktan ve kayıt işlemi bittikten sonra kendimizi resmen yabancı gibi hissettik, kimse ilgilenmedi, yönlendirmedi. Hizmet, ilgi, temizlik ve fiyat politikası açısından beklentimin çok altında bir tatil oldu ve bu deneyimden dolayı ciddi anlamda pişmanım.
Yaşadığım bu olumsuzlukların dikkate alınmasını, fiyat ve sunulan hizmet politikalarının gözden geçirilmesini, benzer mağduriyetlerin başka misafirlerin başına gelmemesi için gerekli iyileştirmelerin yapılmasını talep ediyorum.",5 Ağustos 09:16,166,,,,False,,,False,,,0,,,https://www.sikayetvar.com/la-blanche-island-bodrum,MATCHED,Dedicated single-property source page,2026-08-25T10:06:38.481419+00:00
havlu-birakan-misafirlerin-sezlong-sahipligi-tartismasi-ve-kaba-tutumu,https://www.sikayetvar.com/la-blanche-island-bodrum/havlu-birakan-misafirlerin-sezlong-sahipligi-tartismasi-ve-kaba-tutumu,La Blanche Island Bodrum,Güvercinlik,Havlu Bırakan Misafirlerin Şezlong Sahipliği Tartışması Ve Kaba Tutumu,"La Blanche Island Bodrum’da şu an konaklarken yaklaşık 1 saat önce plajda hoş olmayan bir olay yaşadım. Otelde birçok misafir şezlonglara herhangi bir kişisel eşyasını bırakmadan sadece havlu bırakıp saatlerce ortadan kayboluyor, bu yüzden de boş şezlong bulmakta ciddi sıkıntı yaşıyoruz.
Plajda uzun süre şezlong aradıktan sonra üzerinde yalnızca havlu olan, sahipleri ortada görünmeyen bir şezlonga geçtik. Yaklaşık 2 saat sonra şezlongun asıl sahipleri gelip sanki tapulu mallarıymış gibi, son derece kaba ve sert bir üslupla buranın kendilerine ait olduğunu, şezlongu terk etmemiz gerektiğini söylediler. Bu tavır hem saygısızca hem de ortamın huzurunu bozan bir durumdu.
Durumu bir görevliye ilettiğimizde, çalışan kişi de o misafirlerin haksız olduğunu söyleyerek yalnızca gidip uyarıda bulundu. Ancak sistematik bir çözüm üretilmediği için benzer sorunların devam edeceğini düşünüyorum. Otelin, sadece havlu bırakıp saatlerce dönmeyen misafirlerin havlularını toplaması, bu konuda daha sıkı bir takip yapması ve gerekirse anonslarla bu davranışın kabul edilemez olduğunu duyurması gerektiğine inanıyorum.
La Blanche Island Bodrum’dan, plaj ve şezlong kullanımına dair adil ve net bir uygulama getirilmesini, havlu bırakıp uzun süre ortadan kaybolan misafirlere karşı yaptırım uygulanmasını ve bu tür saygısız davranışların önüne geçilmesini talep ediyorum.",28 Temmuz 14:59,177,,,,False,,,False,,,0,,,https://www.sikayetvar.com/la-blanche-island-bodrum,MATCHED,Dedicated single-property source page,2026-08-25T10:06:38.481419+00:00
kucuk-ve-uzak-oda-saygisiz-personel-ve-kalitesiz-yemekler,https://www.sikayetvar.com/la-blanche-island-bodrum/kucuk-ve-uzak-oda-saygisiz-personel-ve-kalitesiz-yemekler,La Blanche Island Bodrum,Güvercinlik,"Küçük Ve Uzak Oda, Saygısız Personel Ve Kalitesiz Yemekler","06.07.2026 - 13.07.2026 tarihleri arasında La Blanche Island Bodrum otelinde konaklıyorum. Rezervasyonumu 9 ay öncesinden Jolly Tur aracılığıyla yaptırdım, 3 aylık bebeğimizle ilk tatilimiz olacağı için özellikle güzel, çoğu yere daha yakın ve uygun bir oda rica ettim. Buna rağmen bize otelin 5. Katında, her yere çok uzak, en dipte ve oldukça küçük bir oda verildi. Bebeğimizi kendi getirdiğimiz yatağın üzerine yatırmak zorunda kalıyoruz.
Aynı tarihlerde ablam ve eniştem Setur üzerinden rezervasyon yaptırdı, onların da çocuğu olmasına rağmen kendilerine çok daha büyük ve daha iyi bir oda verilmişken bize bu şekilde kötü bir oda tahsis edilmesini asla kabul edemiyorum. Konuyu resepsiyonla görüştüğümüzde, onların şansına o odaların verildiği, normalde o odaların bizim olması gerektiği söylendi, hatta üstüne üstlük saygısızca, istersek onları da o odadan alıp bizim gibi bir odaya alabileceklerini ima eden bir yaklaşım sergilendi.
Otelde genel olarak yemekler çok kötü, lezzet ve çeşit anlamında beklentiyi kesinlikle karşılamıyor. Çalışanların büyük kısmı somurtkan ve kaba, kimsenin yüzü gülmüyor, misafire karşı ilgili ve çözüm odaklı bir tavır sergilenmiyor. Hem oda seçimi konusundaki adaletsizlik, hem personelin saygısız ve ilgisiz tavrı, hem de yemeklerin kalitesizliği nedeniyle bu otelden son derece mağdur ayrılıyorum ve bir daha ne bu otele gelmeyi ne de Jolly Tur üzerinden rezervasyon yapmayı düşünmüyorum.
Yaşadığım bu olumsuzlukların dikkate alınmasını, öncelikle hem otel hem de Jolly Tur tarafından yaşananlar için açıklama ve manevi anlamda tatmin edici bir dönüş yapılmasını, ayrıca oda tahsisi ve hizmet kalitesiyle ilgili mağduriyetimin telafisi için gerekli jest ve iade/indirim gibi adımların atılmasını talep ediyorum.",12 Temmuz 13:39,551,,,,False,,,False,,,1,19 Temmuz 14:47,"Otel odası çok küçük ve uzak, bebeğim için uygun değil, personel somurtkan ve kaba, yemekler kalitesiz, hiçbir arama ya da dönüş yapılmadı, bu durum beni rezalet olarak nitelendirmeme neden oldu.",https://www.sikayetvar.com/la-blanche-island-bodrum,MATCHED,Dedicated single-property source page,2026-08-25T10:06:38.481419+00:00
la-blanche-island-bodrum-konaklamam-sirasinda-yasadigim-gida-zehirlenmesi,https://www.sikayetvar.com/la-blanche-island-bodrum/la-blanche-island-bodrum-konaklamam-sirasinda-yasadigim-gida-zehirlenmesi,La Blanche Island Bodrum,Güvercinlik,Konaklamam Sırasında Yaşadığım Gıda Zehirlenmesi,"18–22 Haziran tarihleri arasında eşimle birlikte Bodrum la blanche ısland otelde konakladım. Konaklamam sırasında yaşadığım gıda zehirlenmesi nedeniyle ambulansla Bodrum devlet Hastanesi’ne kaldırıldım. Hastanede bana gıda zehirlenmesi tanısı konuldu, serum ve ilaç tedavisi aldım. İki gün boyunca dışarı çıkamadım, odadan çıkamayacak kadar kötü durumda, sürekli ishal ve kusma şikayetleriyle tatilimi odada geçirmek zorunda kaldım.
Otel yetkilileriyle görüştüğümde, gıdalarında böyle bir sorun olamayacağını, gıda mühendisleriyle çalıştıklarını söyleyerek kendilerini savundular. Ancak benim açımdan sonuç değişmedi, ben bu tesiste kaldığım süre içinde zehirlendim ve tatilimin büyük kısmı hastane ve odada geçti. Yanımda bulunan eşim de benimle birlikte odada kalmak zorunda kaldı, o da tatil yapamadı.
Otel çıkış günü, yaşananlardan dolayı çok üzgün olduklarını, bunu telafi edeceklerini ve ne zaman müsait olursak bizi tekrar misafir edeceklerini söylediler. Ancak daha sonra bu sözlerinin arkasında durmayarak, tek zehirlenen kişi ben olduğum için herhangi bir telafi yapamayacaklarını ilettiler. Başka kimlerin benzer şikayetler yaşadığını bilemeyiz, fakat benim açımdan yaşanan mağduriyet çok nettir.
Bu otele 1500 euro ödedim ve hem sağlık açısından hem de tatilimin büyük bir bölümü heba olduğu için ciddi şekilde mağdur oldum. En azından ödediğim ücretin yarısının tarafıma iade edilmesini ve yaşadığım bu sürecin ciddiyetinin kabul edilerek gereğinin yapılmasını talep ediyorum.",9 Temmuz 15:29,427,,,,False,,,False,,,0,,,https://www.sikayetvar.com/la-blanche-island-bodrum,MATCHED,Dedicated single-property source page,2026-08-25T10:06:38.481419+00:00
balayi-konsepti-eksik-acik-sarap-sisesi-ve-kucuk-sac-kremi,https://www.sikayetvar.com/la-blanche-island-bodrum/balayi-konsepti-eksik-acik-sarap-sisesi-ve-kucuk-sac-kremi,La Blanche Island Bodrum,Güvercinlik,"Balayı Konsepti Eksik, Açık Şarap Şişesi Ve Küçük Saç Kremi","04.06.2026–07.06.2026 tarihleri arasında La Blanch Bodrum’da 6404 numaralı odada balayı çifti olarak konakladık. Otele özellikle balayı rezervasyonu ile gelmemize rağmen ne bir balayı konsepti ne de odada herhangi bir süsleme vardı.
İkinci gün odamıza balayı kapsamında şarap ve meyve tabağı gönderildi, ancak şarap şişesi açık şekilde geldi. Ayrıca talep ettiğim saç kremi de son derece küçük bir miktarda gönderildi. Balayı gibi özel bir konaklamada yaşadığımız bu eksiklikler hem beklentimizi karşılamadı hem de kendimizi hiç özel hissetmedik.
Bu durumları otel personeli ve resepsiyona ilettiğimizde yoğunluktan kaynaklandığı söylendi. Ancak yoğunluk, özellikle balayı gibi önceden bildirilen ve teyit edilen bir konseptin eksiksiz yerine getirilmemesi için geçerli bir gerekçe değildir.
Yaşadığımız bu mağduriyetin giderilmesi için balayı konseptimizin eksiksiz ve özenli bir şekilde telafi edilmesini ve bu süreçteki aksaklıklarla ilgili tarafımıza açıklama yapılmasını talep ediyorum.",6 Haziran 19:45,616,,,,False,,,False,,,0,,,https://www.sikayetvar.com/la-blanche-island-bodrum,MATCHED,Dedicated single-property source page,2026-08-25T10:06:38.481419+00:00
la-blanche-island-hotelde-telefon-gorusmesindeki-saygisiz-ve-kaba-uslup,https://www.sikayetvar.com/la-blanche-island-bodrum/la-blanche-island-hotelde-telefon-gorusmesindeki-saygisiz-ve-kaba-uslup,La Blanche Island Bodrum,Güvercinlik,La Blanche Island Hotel'de Telefon Görüşmesindeki Saygısız Ve Kaba Üslup,"La Blanche Island Hotel’i rezervasyon için aradım, telefonda karşılaştığım tavırdan gerçekten rahatsız oldum. Görüşme sırasında karşımda çıkan personel son derece kaba bir üslup kullandı, “Hı, evet, demek ki…” tarzında cümleler kurarak konuştu ve hitap şekli olarak da son derece saygısızdı. Biz karşı taraftan “beyefendi” diye bahsederken, kendisi bir kere bile nezaket gösterip düzgün bir hitap kullanma gereği duymadı.
Telefon görüşmesinde, yabancı ve bol bahşişli turist bekledikleri izlenimini veren bir tavırla karşılaştım. Türk misafir olarak aradığımda bu tutum ve üslup beni çok şaşırttı ve üzdü. Aynı dakikalarda La Blanche Resort’u aradığımda ise son derece kibar ve ilgili bir yaklaşımla karşılaştım, bu da iki işletme arasındaki farkı çok net gösterdi.
Bu durumu, orayı tercih etmeyi düşünen insanların farkındalığı artsın diye paylaşıyorum. Misafirle ilk temas noktası olan telefon görüşmesinde bile bu kadar saygısız ve kaba bir iletişim diliyle karşılaşılmasının otelin kurumsal imajı açısından da son derece olumsuz olduğunu düşünüyorum.",15 Mart 16:09,783,,,,True,16 Mart 15:12,"Sayın Özlem Hanım, 

Öncelikle bizimle deneyiminizi paylaştığınız için teşekkür ederiz. Telefon görüşmeniz sırasında yaşadığınız olumsuz deneyimden dolayı üzüntü duyduğumuzu belirtmek isteriz. Misafirlerimizle kurduğumuz ilk temasın son derece önemli olduğunu biliyor ve her zaman saygılı, ilgili bir yaklaşım sergilemeyi hedefliyoruz.

Yaşadığınız durumun detaylarını ilgili birimimizle paylaşabilmemiz ve konuyu en doğru şekilde değerlendirebilmemiz için sizden ricamız, şikayetinizi ve iletişim bilgilerinizi iletmenizdir. Böylece konuyu titizlikle inceleyip gerekli aksiyonları alabiliriz.

Görüşlerinizi bizimle paylaştığınız için teşekkür eder, bir sonraki deneyiminizin çok daha olumlu ve konforlu olmasını temenni ederiz.

Saygılarımızla, 
La Blanche Island Hotel",False,,,1,16 Mart 17:04,Ne ararım sizi bir daha ne yazarım.,https://www.sikayetvar.com/la-blanche-island-bodrum,MATCHED,Dedicated single-property source page,2026-08-25T10:06:38.481419+00:00
ilgisiz-personel-ve-ilgisiz-yonetim-misafirleri-magdur-ediyor,https://www.sikayetvar.com/la-blanche-island-bodrum/ilgisiz-personel-ve-ilgisiz-yonetim-misafirleri-magdur-ediyor,La Blanche Island Bodrum,Güvercinlik,İlgisiz Personel Ve İlgisiz Yönetim Misafirleri Mağdur Ediyor,"25.09.2025-30.09.2025 tarihleri arasında La Blanch Island Bodrum Oteli'nde 5214 numaralı odada konakladık. Sezon sonu olmasına rağmen otel müşteri almaya devam ediyor fakat personel sayısı oldukça azdı ve çalışanlar ilgisizdi. Özellikle barlarda görevli barmenlerin tecrübeleri yetersizdi, çoğu çalışan yarı zamanlı çalışıyor gibiydi ve otelde bir yerin adını sorduğumuzda çoğu bilmiyordu. Çalışanların mutsuz ve yorgun oldukları çok belliydi, çoğu zaman yardımcı olamadılar.
Temizlik konusunda ise günlük havlu değişimi ve havuz temizliği yeterliydi, şezlong sayısı da yeterliydi. Ancak yemek çeşitliliği azdı, yine de lezzetleri iyiydi. Tatlı ve salata çeşitleri de yeterliydi. Eğlence anlamında ise sezon sonu olduğu için çok zayıftı.
Son gün akşamı yağmur yağdı ve oteldeki restoranların oturma alanları tamamen ıslandı, misafirler lobide sıkışık şekilde oturmak zorunda kaldı. A la carte hizmetimiz vardı, yağmur nedeniyle ne olacağını öğrenmek için müşteri hizmetlerine gittiğimizde, Ö*** Hanım’ın tutumu hiç profesyonel değildi; bizimle gülerek ve kafa sallayarak konuştu, alternatif çözüm sunmadı. “Burası yaz oteli, yağmura ne yapabiliriz?” gibi cümleler kuruldu ve kendimizi hiç değerli hissetmedik.
Tüm bu yaşananlar nedeniyle otelden bir özür ve yetkili birinden iletişim bekledik fakat hiçbir şekilde dönüş yapılmadı. Görüntüsüne aldanıp gelen birçok kişinin benzer mağduriyetler yaşayacağını düşünüyorum. Bir daha tercih etmeyeceğimiz bir otel oldu.",30 Eylül 2025 16:51,1.126,,,,True,30 Eylül 2025 17:12,"Sayın p...

25.09.2025 – 30.09.2025 tarihleri arasında otelimizde gerçekleştirmiş olduğunuz konaklamaya dair geri bildiriminizi aldık. Öncelikle, deneyimlerinizi bizimle paylaştığınız için teşekkür ederiz. Misafir memnuniyetini her zaman önceliğimiz olarak görmekteyiz. Bu doğrultuda ilettiğiniz değerlendirmelere içtenlikle yanıt vermek isteriz.

Sezon sonuna yaklaşılmış olmasına rağmen, otelimiz hizmet kalitesinden ödün vermeden tüm misafirlerine en iyi deneyimi sunmak adına faaliyetlerine devam etmektedir. Tüm departmanlarımızda görev yapan personelimiz otel standartlarına uygun eğitimlerden geçmiş, alanında deneyimli kişilerden oluşmaktadır. Yoğunluk dönemlerinde bazı geçici personel desteği sağlanabilmektedir ancak bu durum hizmet kalitesinin düşmesine izin vermeyecek şekilde planlanmaktadır.

Yeme-içme alanındaki yorumlarınıza istinaden, damak tadının kişisel bir deneyim olduğunu da göz önünde bulundurarak, genel misafir memnuniyeti oranının yüksek olduğunu belirtmek isteriz. Ancak yine de yapıcı eleştirileriniz ilgili departmanlarla paylaşılmıştır.

29 Eylül tarihinde yaşanan ani yağış sonrası oluşan geçici aksaklıklar sebebiyle ortak alanlarda yaşanan sıkışıklık konusunda üzüntümüzü bildiririz. Yağmurun etkisiyle kapalı alanlarda yoğunluk oluşması neticesinde misafirlerimize uygun alternatif alanlar nazikçe önerilmiş, ancak önerilerimizin tarafınızca kabul edilmediği görülmüştür.

Ayrıca, a la carte hizmetiyle ilgili bilgi almak üzere müşteri ilişkileri masasına geldiğinizde, tarafınıza açıklamalar Müşteri İlişkileri Müdür Yardımcımız ö*** Hanım tarafından yapılmıştır. Kendisi görüşme boyunca nazik ve açıklayıcı bir tavır sergilemiş, yaşanan durumun doğal bir afet olduğu ifade edilmiştir. Bu esnada asla alaycı ya da küçümseyici bir tutum sergilenmemiştir. Söz konusu görüşme sırasında hem Misafir İlişkileri Müdür Yardımcımız, hem ilgili personellerimiz hem de Misafir İlişkileri Müdürümüz alanda hazır bulunmuş ve gerekli bilgilendirmeler yapılmıştır.

Otelimizde sekiz yıldır görev yapmakta olan ö*** Hanım, bugüne dek binlerce misafirimize özenli ve saygılı bir yaklaşımla hizmet vermiş, misafir ilişkilerinde profesyonelliği ile tanınmış bir çalışanımızdır. Bahsi geçen tutumun kişisel bir algı farklılığından kaynaklandığını düşünüyoruz.

Son olarak, otelimize ve çalışanlarımıza yönelik gerçek dışı ithamların kurum itibarımıza zarar verdiğini düşündüğümüzü belirtir, bu konuda daha yapıcı ve objektif bir yaklaşım sergilenmesini önemle rica ederiz.

Saygılarımızla, 
La Blanche Island Bodrum Otel Yönetimi",False,,,0,,,https://www.sikayetvar.com/la-blanche-island-bodrum,MATCHED,Dedicated single-property source page,2026-08-25T10:06:38.481419+00:00
