hotel_id,place_id,hotel_name,area,district,province,country,property_category,official_star_rating,google_rating,google_rating_scale,google_review_count,search_price_usd_snapshot,price_note,address,phone,business_status,collected_at,source_url,area_hotel_count,has_price_snapshot,has_official_star_rating,has_phone,has_business_status,review_count_log1p,review_confidence_weight,weighted_google_rating,area_median_google_rating,rating_gap_from_area_median,area_median_price_snapshot,price_gap_from_area_median,price_ratio_to_area_median,price_percentile_within_area,review_count_percentile_within_area
BOD041,ChIJg044KVZsvhQRr4Ud9rwcZYA,La Quinta by Wyndham Bodrum,Bodrum Merkez,Bodrum,Muğla,Türkiye,Otel,,4.3,5,1764,169.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Eskiçeşme Mh, Bardakçı Sk. No:29, 48400 Bodrum/Muğla, Türkiye",+902523450090,,2026-08-24,https://www.google.com/maps/search/?api=1&query=La%20Quinta%20by%20Wyndham%20Bodrum&query_place_id=ChIJg044KVZsvhQRr4Ud9rwcZYA,13,True,False,True,False,7.475905969367397,0.7910313901345292,4.313278213751868,4.3,0.0,169.0,0.0,1.0,0.5384615384615384,0.6923076923076923
BOD042,ChIJPxuR8hFsvhQRlxMn8dN2TlI,Mandarin Resort Hotel,Bodrum Merkez,Bodrum,Muğla,Türkiye,Otel,,3.9,5,1647,135.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Kumbahçe, Dr. Mümtaz Ataman Cd. No:27, 48400 Bodrum/Muğla, Türkiye",+902523450453,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Mandarin%20Resort%20Hotel&query_place_id=ChIJPxuR8hFsvhQRlxMn8dN2TlI,13,True,False,True,False,7.4073177104694174,0.779460482725982,4.00222925540306,4.3,-0.3999999999999999,169.0,-34.0,0.7988165680473372,0.23076923076923078,0.6153846153846154
BOD043,ChIJqVpIA2JtvhQRHEuqj5n7bz8,METT Hotel & Beach Resort Bodrum,Bodrum Merkez,Bodrum,Muğla,Türkiye,Resort Otel,,4.7,5,1575,481.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Değirmenler Mevkii, Eskiçeşme, Haremtan Sk., 48400 Bodrum/Muğla, Türkiye",+902523164848,,2026-08-24,https://www.google.com/maps/search/?api=1&query=METT%20Hotel%20%26%20Beach%20Resort%20Bodrum&query_place_id=ChIJqVpIA2JtvhQRHEuqj5n7bz8,13,True,False,True,False,7.362645270417825,0.7716805487506124,4.62318001796505,4.3,0.40000000000000036,169.0,312.0,2.8461538461538463,0.9230769230769231,0.5384615384615384
BOD044,ChIJd_IxssJtvhQRRaGntjJV7oU,Noa Suite Hotel,Bodrum Merkez,Bodrum,Muğla,Türkiye,Otel,,4.8,5,98,71.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Kumbahçe, Güvercin Sk. No:20, 48400 Bodrum/Muğla, Türkiye",+905076510521,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Noa%20Suite%20Hotel&query_place_id=ChIJd_IxssJtvhQRRaGntjJV7oU,13,True,False,True,False,4.59511985013459,0.17375886524822695,4.439380171394799,4.3,0.5,169.0,-98.0,0.42011834319526625,0.07692307692307693,0.07692307692307693
BOD045,ChIJGUkl_VBsvhQRhaJGNtf2b_Q,Salmakis Resort & Spa,Bodrum Merkez,Bodrum,Muğla,Türkiye,Otel,,4.2,5,2681,142.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Bardakcı Koyu, Eskiçeşme, Salmakis Cd. No:7, 48400 Bodrum/Muğla, Türkiye",+902523166507,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Salmakis%20Resort%20%26%20Spa&query_place_id=ChIJGUkl_VBsvhQRhaJGNtf2b_Q,13,True,False,True,False,7.894318063841624,0.851922465840483,4.224216846732338,4.3,-0.09999999999999964,169.0,-27.0,0.8402366863905325,0.3076923076923077,0.9230769230769231
BOD046,ChIJLcWrMBdtvhQRNeCOGk70ZYE,Senses Hotel,Bodrum Merkez,Bodrum,Muğla,Türkiye,Otel,,4.7,5,1035,148.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Kumbahçe, Atatürk Cd. No:179, 48400 Bodrum/Muğla, Türkiye",+902523132373,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Senses%20Hotel&query_place_id=ChIJLcWrMBdtvhQRNeCOGk70ZYE,13,True,False,True,False,6.943122422819428,0.6895403064623584,4.595543248945148,4.3,0.40000000000000036,169.0,-21.0,0.8757396449704142,0.38461538461538464,0.38461538461538464
BOD047,ChIJB_Y3_BBsvhQRK4aYUqtoLGI,The Marmara Bodrum,Bodrum Merkez,Bodrum,Muğla,Türkiye,Otel,,4.7,5,987,198.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yokuşbaşı, Sulu Hasan Cd. No:18, 48400 Bodrum/Muğla, Türkiye",+902529991010,,2026-08-24,https://www.google.com/maps/search/?api=1&query=The%20Marmara%20Bodrum&query_place_id=ChIJB_Y3_BBsvhQRK4aYUqtoLGI,13,True,False,True,False,6.895682697747868,0.6792842395044735,4.592092509749943,4.3,0.40000000000000036,169.0,29.0,1.1715976331360947,0.6923076923076923,0.3076923076923077
BOD048,ChIJW7-Z9-hvvhQRACntL8CkDZw,Babana Hotel,Göltürkbükü,Bodrum,Muğla,Türkiye,Otel,,4.7,5,221,132.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"29th Street, Türkbükü, Akdeniz Street No: 5, 48483 Bodrum/Muğla, Türkiye",+902523577198,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Babana%20Hotel&query_place_id=ChIJW7-Z9-hvvhQRACntL8CkDZw,10,True,False,True,False,5.402677381872279,0.32168850072780203,4.471776443474042,4.45,0.25,165.0,-33.0,0.8,0.2,0.4
BOD049,ChIJUbH2xLlvvhQRCVaq4tttTgY,Casa Del Mar Bodrum,Göltürkbükü,Bodrum,Muğla,Türkiye,Turistik Pansiyon,,4.6,5,263,135.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gölköy, Akdeniz Cd. No: 63, 48400 Bodrum/Muğla, Türkiye",+905423141453,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Casa%20Del%20Mar%20Bodrum&query_place_id=ChIJUbH2xLlvvhQRCVaq4tttTgY,10,True,False,True,False,5.575949103146316,0.3607681755829904,4.448848308184727,4.45,0.14999999999999947,165.0,-30.0,0.8181818181818182,0.3,0.5
BOD050,ChIJoZNUrrlvvhQRtKmU1DNfnzk,Daphnis Hotel Gölköy,Göltürkbükü,Bodrum,Muğla,Türkiye,Otel,,4.3,5,590,88.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"37. Sokak, Akdeniz Cd. No: 1, 48450 Bodrum/Muğla, Türkiye",+905526577088,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Daphnis%20Hotel%20G%C3%B6lk%C3%B6y&query_place_id=ChIJoZNUrrlvvhQRtKmU1DNfnzk,10,True,False,True,False,6.3818160174060985,0.5587121212121212,4.32804016729798,4.45,-0.15000000000000036,165.0,-77.0,0.5333333333333333,0.1,0.8
BOD051,ChIJY-RkJbhvvhQRw99m7CRb_w0,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,Bodrum,Muğla,Türkiye,Otel,,4.4,5,373,162.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yalı Mevkii, Gölköy, 36. Sk. No:1 D:1, 48400 Bodrum/Muğla, Türkiye",+902523578118,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Faros%20Bodrum%20Hotel%20G%C3%B6lt%C3%BCrkb%C3%BCk%C3%BC&query_place_id=ChIJY-RkJbhvvhQRw99m7CRb_w0,10,True,False,True,False,5.924255797414532,0.4445768772348033,4.379750198649186,4.45,-0.04999999999999982,165.0,-3.0,0.9818181818181818,0.5,0.6
BOD052,ChIJLbUXL7pvvhQRHM5GVHR2Rg0,Flamm Bodrum,Göltürkbükü,Bodrum,Muğla,Türkiye,Otel,,4.5,5,766,219.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Akdeniz Cd, 30. Sk. No:3, 48400 Bodrum/Muğla, Türkiye",+902523577600,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Flamm%20Bodrum&query_place_id=ChIJLbUXL7pvvhQRHM5GVHR2Rg0,10,True,False,True,False,6.642486801367256,0.6217532467532467,4.448385078463204,4.45,0.04999999999999982,165.0,54.0,1.3272727272727274,0.9,0.9
BOD053,ChIJaSEKq-lvvhQRZeKHVS45qRI,Gölköy Suites,Göltürkbükü,Bodrum,Muğla,Türkiye,Otel,,4.4,5,212,172.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yalı Mah. Akdeniz Cad, 33. Sk. No:5 D:7, 48483 Bodrum/Muğla, Türkiye",+902523577981,,2026-08-24,https://www.google.com/maps/search/?api=1&query=G%C3%B6lk%C3%B6y%20Suites&query_place_id=ChIJaSEKq-lvvhQRZeKHVS45qRI,10,True,False,True,False,5.3612921657094255,0.31268436578171094,4.374941617502459,4.45,-0.04999999999999982,165.0,7.0,1.0424242424242425,0.7,0.3
BOD054,ChIJ-Zf0urlvvhQRkenPZ4sgzcA,Lavinya Maison,Göltürkbükü,Bodrum,Muğla,Türkiye,Günlük Kiralık Daire,,4.4,5,139,168.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gölköy, 33. Sk. No: 4, 48483 Bodrum/Muğla, Türkiye",+902523577055,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Lavinya%20Maison&query_place_id=ChIJ-Zf0urlvvhQRkenPZ4sgzcA,10,True,False,True,False,4.941642422609304,0.22975206611570248,4.371918044077135,4.45,-0.04999999999999982,165.0,3.0,1.018181818181818,0.6,0.2
BOD055,ChIJG4OGJ6pvvhQRTnQTKIJda9g,Lavinya Otel Göltürkbükü,Göltürkbükü,Bodrum,Muğla,Türkiye,Otel,,4.6,5,132,157.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gölköy Mahallesi 34. Sokak No: 20 bina No:1, D:2, 48483 Bodrum/Muğla, Türkiye",+902523577179,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Lavinya%20Otel%20G%C3%B6lt%C3%BCrkb%C3%BCk%C3%BC&query_place_id=ChIJG4OGJ6pvvhQRTnQTKIJda9g,10,True,False,True,False,4.890349128221754,0.22073578595317725,4.415736482720178,4.45,0.14999999999999947,165.0,-8.0,0.9515151515151515,0.4,0.1
BOD056,ChIJAQAAQO5vvhQR0cqCHEaK7ic,"Mandarin Oriental, Bodrum",Göltürkbükü,Bodrum,Muğla,Türkiye,Otel,,4.7,5,2728,1679.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gölköy, 314 Sokak No.10, 48483 Muğla, Türkiye",+902523111888,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Mandarin%20Oriental%2C%20Bodrum&query_place_id=ChIJAQAAQO5vvhQR0cqCHEaK7ic,10,True,False,True,False,7.911690520708339,0.8541014402003757,4.650911213734085,4.45,0.25,165.0,1514.0,10.175757575757576,1.0,1.0
BOD057,ChIJD7WKCLtvvhQRwXRKD3S2iQw,Selvi Bodrum,Göltürkbükü,Bodrum,Muğla,Türkiye,Otel,,4.2,5,584,207.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"No:42, Gölköy, Akdeniz Cd., 48400 Bodrum/Muğla, Türkiye",+902523169209,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Selvi%20Bodrum&query_place_id=ChIJD7WKCLtvvhQRwXRKD3S2iQw,10,True,False,True,False,6.371611847231857,0.5561904761904762,4.272581349206349,4.45,-0.25,165.0,42.0,1.2545454545454546,0.8,0.7
BOD058,ChIJxxkyuVJsvhQR6fKf-R5FXrc,Bodrum Beach Resort,Gümbet,Bodrum,Muğla,Türkiye,Otel,,3.7,5,1678,69.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümbet, Osman Nuri Bilgin Cd. No:37 D:1, 48400 Bodrum/Muğla, Türkiye",+902522110590,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Bodrum%20Beach%20Resort&query_place_id=ChIJxxkyuVJsvhQR6fKf-R5FXrc,15,True,False,True,False,7.425953657077541,0.7826492537313433,3.844221276430348,4.0,-0.2999999999999998,128.0,-59.0,0.5390625,0.13333333333333333,0.6666666666666666
BOD059,ChIJ34m31a1tvhQRlMV0_URSSzE,Bodrum Hotel Baba,Gümbet,Bodrum,Muğla,Türkiye,Otel,,3.7,5,465,77.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümbet, Ayaz Cd. No:8, 48400 Bodrum/Muğla, Türkiye",+902529700366,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Bodrum%20Hotel%20Baba&query_place_id=ChIJ34m31a1tvhQRlMV0_URSSzE,15,True,False,True,False,6.144185634125646,0.49946294307196565,4.032127192982456,4.0,-0.2999999999999998,128.0,-51.0,0.6015625,0.2,0.2
BOD060,ChIJjfpFULBtvhQRmWBxrJ_BUrk,Club Shark Hotel,Gümbet,Bodrum,Muğla,Türkiye,Otel,,4.2,5,1124,111.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümbet, Yel Değirmeni Cd. No:4, 48400 Bodrum/Muğla, Türkiye",+902523450492,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Club%20Shark%20Hotel&query_place_id=ChIJjfpFULBtvhQRmWBxrJ_BUrk,15,True,False,True,False,7.025538314638521,0.7069182389937106,4.24793107966457,4.0,0.20000000000000018,128.0,-17.0,0.8671875,0.4,0.4
BOD061,ChIJi1RysUtsvhQReySSwLnKb6U,Gümbet Anıl Beach,Gümbet,Bodrum,Muğla,Türkiye,Otel,,4.3,5,1489,150.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümbet, Yarbay Sabri Ergüden Sk., 48400 Bodrum/Muğla, Türkiye",+902523193900,,2026-08-24,https://www.google.com/maps/search/?api=1&query=G%C3%BCmbet%20An%C4%B1l%20Beach&query_place_id=ChIJi1RysUtsvhQReySSwLnKb6U,15,True,False,True,False,7.306531398939505,0.7616368286445013,4.315145993179881,4.0,0.2999999999999998,128.0,22.0,1.171875,0.6666666666666666,0.5333333333333333
BOD062,ChIJO08Er6htvhQR5H87YsG4EeY,"Gümbet Cove Hotel, Muğla Türkiye",Gümbet,Bodrum,Muğla,Türkiye,Otel,,3.9,5,237,79.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"M, Asarlik Mevkii Adnan Menderes Cad, Gümbet, Kaşif Ertekin Sk. No:8, 48400 Bodrum/Muğla, Türkiye",+902523195252,,2026-08-24,https://www.google.com/maps/search/?api=1&query=G%C3%BCmbet%20Cove%20Hotel%2C%20Mu%C4%9Fla%20T%C3%BCrkiye&query_place_id=ChIJO08Er6htvhQR5H87YsG4EeY,15,True,False,True,False,5.472270673671475,0.33712660028449504,4.207269440493125,4.0,-0.10000000000000009,128.0,-49.0,0.6171875,0.26666666666666666,0.06666666666666667
BOD063,ChIJNRIjqlRsvhQRGxrphNIqGwk,Jasmin Beach Hotel,Gümbet,Bodrum,Muğla,Türkiye,Otel,,3.9,5,2330,212.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümbet, Dayılar Sk., 48400 Bodrum/Muğla, Türkiye",+902523450439,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Jasmin%20Beach%20Hotel&query_place_id=ChIJNRIjqlRsvhQRGxrphNIqGwk,15,True,False,True,False,7.754052639035757,0.8333333333333334,3.977256944444444,4.0,-0.10000000000000009,128.0,84.0,1.65625,0.8,0.8666666666666667
BOD064,ChIJAQ-IIVNsvhQRAQriNOcd5wA,Jasmin Elite Residence & Spa,Gümbet,Bodrum,Muğla,Türkiye,Uzun Süreli Kalmaya Uygun Otel,,4.5,5,600,154.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümbet, Dayılar Sk. No:1, 48400 Bodrum/Muğla, Türkiye",+902523190072,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Jasmin%20Elite%20Residence%20%26%20Spa&query_place_id=ChIJAQ-IIVNsvhQRAQriNOcd5wA,15,True,False,True,False,6.398594934535208,0.5628517823639775,4.440347482801751,4.0,0.5,128.0,26.0,1.203125,0.7333333333333333,0.3333333333333333
BOD065,ChIJk_7uUOZtvhQRslDfiDT6f6s,Mirada Exclusive Bodrum,Gümbet,Bodrum,Muğla,Türkiye,Otel,,4.8,5,1905,473.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Asarlık Mevkii, Turkuaz Sk. No:8/10, 48400 Bodrum/Muğla, Türkiye",+902524127630,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Mirada%20Exclusive%20Bodrum&query_place_id=ChIJk_7uUOZtvhQRslDfiDT6f6s,15,True,False,True,False,7.552762084214147,0.8034584563475327,4.714217805426683,4.0,0.7999999999999998,128.0,345.0,3.6953125,0.9666666666666667,0.7333333333333333
BOD066,ChIJN0uCWq9tvhQRf5-KhqIJ2as,Royal Asarlik Beach Hotel & Spa,Gümbet,Bodrum,Muğla,Türkiye,Otel,,4.0,5,3511,136.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümbet, Ethem Kaptan Sk. No: 4, 48400 Bodrum/Muğla, Türkiye",+902523450452,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Royal%20Asarlik%20Beach%20Hotel%20%26%20Spa&query_place_id=ChIJN0uCWq9tvhQRf5-KhqIJ2as,15,True,False,True,False,8.163940954755008,0.8828262509429218,4.0425975400217915,4.0,0.0,128.0,8.0,1.0625,0.6,0.9333333333333333
BOD067,ChIJmbdvxK1tvhQRx48Im613KJA,Sami Beach Hotel,Gümbet,Bodrum,Muğla,Türkiye,Kat Hizmeti Sunulan Konaklama,,4.0,5,2089,128.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümbet, Ayaz Cd. No:18, 48400 Bodrum/Muğla, Türkiye",+902522750320,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Sami%20Beach%20Hotel&query_place_id=ChIJmbdvxK1tvhQRx48Im613KJA,15,True,False,True,False,7.644919344958857,0.8176125244618395,4.066305446836269,4.0,0.0,128.0,0.0,1.0,0.5333333333333333,0.8
BOD068,ChIJxRQCpKdtvhQRiZV1rLRDZSM,Selectum Colours Bodrum,Gümbet,Bodrum,Muğla,Türkiye,Otel,,4.8,5,13412,473.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümbet, Adnan Menderes Cd. No:63, 48400 Bodrum/Muğla, Türkiye",+902523197000,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Selectum%20Colours%20Bodrum&query_place_id=ChIJxRQCpKdtvhQRiZV1rLRDZSM,15,True,False,True,False,9.50397966490209,0.9664216745928809,4.785344460056685,4.0,0.7999999999999998,128.0,345.0,3.6953125,0.9666666666666667,1.0
BOD069,ChIJR_ba3VJsvhQRapanF-L0dwo,Siesta Beach Apart,Gümbet,Bodrum,Muğla,Türkiye,Resort Otel,,3.4,5,502,65.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Dayılar sok No: 31 Degirmenalti, Gümbet, 48400 Bodrum/Muğla, Türkiye",+902523450498,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Siesta%20Beach%20Apart&query_place_id=ChIJR_ba3VJsvhQRapanF-L0dwo,15,True,False,True,False,6.220590170099739,0.518595041322314,3.863853736225895,4.0,-0.6000000000000001,128.0,-63.0,0.5078125,0.06666666666666667,0.26666666666666666
BOD070,ChIJHcO2oKhtvhQR0DTiondx6MU,The Luvi Hotel,Gümbet,Bodrum,Muğla,Türkiye,Otel,,3.7,5,1226,121.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümbet Mah. Adnan Menderes Cad, Gümbet, Kaşif Ertekin Sk. No:10, 48400 Bodrum/Muğla, Türkiye",+902523197148,,2026-08-24,https://www.google.com/maps/search/?api=1&query=The%20Luvi%20Hotel&query_place_id=ChIJHcO2oKhtvhQR0DTiondx6MU,15,True,False,True,False,7.112327444710911,0.7245862884160756,3.8827484732072497,4.0,-0.2999999999999998,128.0,-7.0,0.9453125,0.4666666666666667,0.4666666666666667
BOD071,ChIJy0Z7TattvhQRtyODGrWwzok,Tropicana Beach Hotel,Gümbet,Bodrum,Muğla,Türkiye,Motel,,4.3,5,281,87.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Dolgu Mevkii, Bodrum, 48400, Gümbet, 48400 Bodrum/Muğla, Türkiye",+902523193523,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Tropicana%20Beach%20Hotel&query_place_id=ChIJy0Z7TattvhQRtyODGrWwzok,15,True,False,True,False,5.641907070938114,0.37617135207496655,4.339639112003569,4.0,0.2999999999999998,128.0,-41.0,0.6796875,0.3333333333333333,0.13333333333333333
BOD072,ChIJkXZdS0BsvhQR2B_lTbvKswM,VERY CHIC BODRUM,Gümbet,Bodrum,Muğla,Türkiye,Otel,,4.2,5,1670,241.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümbet, Zengin Hüseyin Sk. No:9, 48400 Bodrum/Muğla, Türkiye",+902529700360,,2026-08-24,https://www.google.com/maps/search/?api=1&query=VERY%20CHIC%20BODRUM&query_place_id=ChIJkXZdS0BsvhQR2B_lTbvKswM,15,True,False,True,False,7.421177528595393,0.7818352059925093,4.2356790340199755,4.0,0.20000000000000018,128.0,113.0,1.8828125,0.8666666666666667,0.6
BOD073,ChIJKxy7qO50vhQRtPjXO1brYXM,Arriba Apartment & Restaurant & Bungalows,Gümüşlük,Bodrum,Muğla,Türkiye,Doğa Köşkü,,4.3,5,219,95.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümüşlük, 1120. Sk. No:20, 48970 Bodrum/Muğla, Türkiye",+905326058479,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Arriba%20Apartment%20%26%20Restaurant%20%26%20Bungalows&query_place_id=ChIJKxy7qO50vhQRtPjXO1brYXM,15,True,False,True,False,5.393627546352362,0.3197080291970803,4.343226885644769,4.5,-0.20000000000000018,106.0,-11.0,0.8962264150943396,0.46153846153846156,0.4666666666666667
BOD074,ChIJ6zcjZiV1vhQRyyjNHZwIoI4,Begonvil Gümüşlük,Gümüşlük,Bodrum,Muğla,Türkiye,Kamping Bungalov,,4.8,5,36,151.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümüşlük, Kırçiçeği Sk. No:4, 48400 Bodrum/Muğla, Türkiye",+905321301948,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Begonvil%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk&query_place_id=ChIJ6zcjZiV1vhQRyyjNHZwIoI4,15,True,False,True,False,3.6109179126442243,0.07171314741035857,4.394841467463479,4.5,0.2999999999999998,106.0,45.0,1.4245283018867925,1.0,0.06666666666666667
BOD075,ChIJiV_oOwsNvhQRUZiyhoOACos,Benjamin Otel,Gümüşlük,Bodrum,Muğla,Türkiye,Otel,,5.0,5,487,129.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümüşlük, Atatürk Cd. No:89, 48970 Bodrum/Muğla, Türkiye",+905363943042,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Benjamin%20Otel&query_place_id=ChIJiV_oOwsNvhQRUZiyhoOACos,15,True,False,True,False,6.1903154058531475,0.5110178384050367,4.6887832284015385,4.5,0.5,106.0,23.0,1.2169811320754718,0.8461538461538461,0.9333333333333333
BOD076,ChIJbSnvjO50vhQRkL_tKcHMxUA,Gümüşlük No3,Gümüşlük,Bodrum,Muğla,Türkiye,Otel,,5.0,5,52,,,"Gümüşlük, Kültür Sk. No: 3/3, 48970 Bodrum/Muğla, Türkiye",+905335464803,,2026-08-24,https://www.google.com/maps/search/?api=1&query=G%C3%BCm%C3%BC%C5%9Fl%C3%BCk%20No3&query_place_id=ChIJbSnvjO50vhQRkL_tKcHMxUA,15,False,False,True,False,3.970291913552122,0.10038610038610038,4.427433236808237,4.5,0.5,106.0,,,,0.2
BOD077,ChIJBYunbel0vhQRb4Nuj9bewJs,Ladonia Hotels Zemda,Gümüşlük,Bodrum,Muğla,Türkiye,Otel,,3.8,5,376,70.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Zemda Hotel Adres: Gümüşlük Mah 1120 Sokak No:4 Posta Kodu:, 1120. Sk. No:4, 48970 Bodrum/Muğla, Türkiye",+902522110511,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Ladonia%20Hotels%20Zemda&query_place_id=ChIJBYunbel0vhQRb4Nuj9bewJs,15,True,False,True,False,5.932245187448011,0.44655581947743467,4.111888855898654,4.5,-0.7000000000000002,106.0,-36.0,0.660377358490566,0.15384615384615385,0.6666666666666666
BOD078,ChIJCdIJiPt1vhQRS3-Kn7JaEoU,Liman Hotel Gümüslük (Adult only),Gümüşlük,Bodrum,Muğla,Türkiye,Otel,,4.8,5,411,134.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümüşlük, 1120. Sk. No:52, 48400 Bodrum/Muğla, Türkiye",+905491032323,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Liman%20Hotel%20G%C3%BCm%C3%BCsl%C3%BCk%20%28Adult%20only%29&query_place_id=ChIJCdIJiPt1vhQRS3-Kn7JaEoU,15,True,False,True,False,6.021023349349527,0.46864310148232613,4.568084853667807,4.5,0.2999999999999998,106.0,28.0,1.2641509433962264,0.9230769230769231,0.7333333333333333
BOD079,ChIJTyhOR-10vhQRugeKxp4chBc,Metin's Gümüşlük - Hotel & Restaurant,Gümüşlük,Bodrum,Muğla,Türkiye,Otel,,4.2,5,362,89.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümüşlük, Atatürk Cd. No:82, 48970 Bodrum/Muğla, Türkiye",+902523943182,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Metin%27s%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk%20-%20Hotel%20%26%20Restaurant&query_place_id=ChIJTyhOR-10vhQRugeKxp4chBc,15,True,False,True,False,5.8944028342648505,0.43719806763285024,4.292041566022544,4.5,-0.2999999999999998,106.0,-17.0,0.839622641509434,0.38461538461538464,0.6
