complaint_id,canonical_complaint_url,hotel_id,hotel_name,reply_order,reply_author_type,reply_date_raw,reply_text
kefaluka-resort-dogum-gunumde-yasadigimiz-hayal-kirikligi-ve-ilgisizlik,https://www.sikayetvar.com/kefaluka-resort/kefaluka-resort-dogum-gunumde-yasadigimiz-hayal-kirikligi-ve-ilgisizlik,BOD007,Kefaluka Resort,1,COMPANY,22 Temmuz 2025 09:26,"Değerli Misafirimiz, 

Öncelikle otelimizi tercih ettiğiniz ve geri bildiriminizi bizlerle paylaştığınız için teşekkür ederiz. Misafir memnuniyetini en üst seviyede tutmayı hedefleyen bir işletme olarak, yaşadığınız deneyimi üzülerek okuduk.
Bahsettiğiniz bazı konulara açıklık getirmek isteriz. Rezervasyonunuz kara manzaralı standart oda olmasına rağmen, misafir memnuniyetini ön planda tutarak sizlere deniz manzaralı bir oda tahsis edildiğini hatırlatmak isteriz. Ayrıca, konaklamanız iki gece ile sınırlı olmasına rağmen, normalde en az beş gece konaklayan misafirlerimizin yararlanabildiği a la carte restoranımıza, özel gününüz vesilesiyle istisnai olarak rezervasyon yapıldı.
Otelimizdeki standart odaların büyük bir kısmı twin bed (iki ayrı yatak) şeklindedir ve bu bilgi tüm rezervasyon kanallarında açıkça belirtilmektedir. Talebiniz üzerine yataklar birleştirilerek yardımcı olunmak istenmiş, ancak bu önerimiz kabul görmemiştir. “Var ama kirli” şeklinde bir ifade hiçbir personelimiz tarafından kullanılmamıştır; çünkü prosedürümüz gereği, oda değişikliği talebi olduğunda uygun oda temizletilerek misafirlerimize sunulmaktadır.
Snack restoranlarımız, misafirlerimizden sıklıkla olumlu geri dönüşler almakta olup, yaşadığınız olumsuz deneyimi yerinde değerlendirebilmek adına sizden detay rica edilmiş, ancak yeterli bilgiye ulaşılamamıştır.
Lobide yaşanan olayla ilgili olarak, orada bulunan personelimizin de çok net şekilde şahit olduğu üzere, belirttiklerinizin gerçeği yansıtmadığını üzülerek söylemek zorundayız. Olabilecek basit bir aksaklığı bu kadar anlaşılmaz bir gerginlikle karşılamanız ve sizden farkı yalnızca burada görevini yerine getirmeye çalışan bir misafir ilişkileri yöneticimize, üstelik birçok insanın önünde, hiç hak etmediği bir tonda gösterdiğiniz şiddetli reaksiyon karşısında personelimizin bu duruma verdiği tepkiyi her ne kadar misafir–çalışan ilişkisine yakıştırmasak da, maalesef olay bu şekilde yaşanmıştır. Netice itibarıyla, çağırdığınız kolluk kuvvetine “biz davacı değiliz ama o da olmasın” diyerek olayın tek taraflı olmadığını ifade etmiş oldunuz.
Otellerde görev yapan çalışanların da birer ailesi, sorumlulukları ve duyguları olduğunu; zaman zaman hata yapabileceklerini kabul etmek, insani ve yapıcı bir yaklaşım olacaktır.
Tarafınızca kamuya açık bir platformda paylaşılan video içeriğinde, otelimiz çalışanının izinsiz şekilde görüntüsünün yer alması, 6698 sayılı Kişisel Verilerin Korunması Kanunu (KVKK) kapsamında kişisel veri ihlali teşkil etmektedir. İlgili kişinin açık rızası olmaksızın gerçekleştirilen bu paylaşım, hem çalışanın kişilik haklarını hem de kurumumuzun itibarını etkileyebilecek mahiyettedir. Bu nedenle, söz konusu içeriğin kaldırılması yönünde gerekli yasal başvuru hakkımızın saklı olduğu durumunu bilgilerinize sunarız.
Saygılarımızla, 
Kefaluka Resort Bodrum Yönetimi"
kefaluka-resort-dogum-gunumde-yasadigimiz-hayal-kirikligi-ve-ilgisizlik,https://www.sikayetvar.com/kefaluka-resort/kefaluka-resort-dogum-gunumde-yasadigimiz-hayal-kirikligi-ve-ilgisizlik,BOD007,Kefaluka Resort,2,USER,22 Temmuz 2025 11:10,Öncelikle ilginize teşekkür ederiz otelde kaldığımız sürece çünkü cevap veren bir yetkili bulamadık gönderdiğimiz videoda çalışanınızı rencide etmek için olmadığını sadece marka ile paylaşıldığını 3. Şahısların ulaşamadığı bir video dur bunu da otel yönetiminin bize cevap vermeyen suratımıza dahi bakmayan misafir ilişkileri müdürünün davranışlarını kanıtlamak için olduğunu belirtmek içindir...
bodrum-kefaluka-resort-otelde-hijyen-ve-hizmet-sorunlari,https://www.sikayetvar.com/kefaluka-resort/bodrum-kefaluka-resort-otelde-hijyen-ve-hizmet-sorunlari,BOD007,Kefaluka Resort,1,COMPANY,17 Temmuz 2025 14:37,"Sayın Misafirimiz, 

Öncelikle yaşadığınız durum nedeniyle üzgün olduğumuzu belirtmek isteriz. Ancak konaklamanız süresince tarafımıza iletmiş olduğunuz iddialarla ilgili detaylı bir değerlendirme yapılmıştır ve kayıtlar doğrultusunda durumun tamamen farklı şekilde geliştiği tespit edilmiştir.
Otelimizde konakladığınız süre boyunca tarafınızdan bildirilen her konuya gerekli hassasiyet gösterilmiş, sağlık ve güvenlik açısından gereken tüm prosedürler eksiksiz olarak uygulanmıştır.

14.07.2025 Pazartesi Akşamı
Saat 19:29’da çocuğunuzla birlikte revirimize başvurdunuz. Yapılan değerlendirmede, çocuğunuzun başka bir misafirimizin taşıdığı tabakla yüzüne çarpması sonucu yüz bölgesinde hafif şişlik ve kızarıklık oluştuğu, sağlık personelimizce buz uygulaması yapıldığı ve ciddi bir sağlık problemi bulunmadığı tespit edilmiştir. Bölge bandajlanarak destek sunulmuştur.
Kamera kayıtları incelenmiş, olayın çocuğunuzun Scooter ile restoran içerisinde ilerlerken başka bir misafirin yakınından geçerken tabakla çarpışması sonucu meydana geldiği, durmadan Scooter sürmeye devam ettiği gözlemlenmiştir. Tarafınıza bu kayıtlar KVKK gereği ancak resmi makamlar (polis, jandarma, mahkeme) talep ederse verilebileceği açıkça iletilmiştir. O esnada jandarmayı arayarak şikayetçi olduğunuzu ve bu konuda izlenecek resmi yol hakkında bilgi verildiği kayıt altındadır. Ayrıca, olay sonrası misafir ilişkileri yöneticimize teşekkür ettiğiniz de tarafımızca not edilmiştir.

15.07.2025 Saat 05:34
Çocuğunuzun mide bulantısı şikayetiyle revirimize tekrar başvurmanız üzerine, sağlık personelimizce muayene gerektiği ifade edilerek, dilerseniz devlet hastanesine, dilerseniz özel hastaneye yönlendirme yapılabileceği ya da ambulans çağrılabileceği tarafınıza bildirilmiştir. Siz ise çocuğunuzu kendiniz hastaneye götüreceğinizi belirtmişsinizdir. Aynı gün içerisinde tarafınıza ulaşılmış, çocuğunuzun durumu sorulmuş, ağrı kesici verdiğinizi ve şu anda daha iyi olduğunu beyan etmişsinizdir.

17.07.2025 Sabahı
İlaç temini talebiniz üzerine tarafınıza otel içerisinde eczane bulunmadığı, en yakın eczanenin araçla 10 dakika mesafede olduğu ve ulaşımın özel hizmet kapsamında ücretli olduğu bilgisi aktarılmıştır. Bu bilgilendirme sonrası misafir ilişkileri personelimize yüksek sesle ve hakaret içerikli söylemlerde bulunduğunuz ve telefonu kapattığınız, ardından lobide de benzer şekilde personelimize bağırarak tehdit ve hakaret içeren sözler sarf ettiğiniz tespit edilmiştir.

Otelimizde 1200’e yakın misafir konaklamakta olup, herhangi bir gıda kaynaklı zehirlenme veya hijyen problemi yaşanmamıştır. Hijyen, sağlık ve kalite kontrollerimiz düzenli olarak gerçekleştirilmekte ve ilgili tüm sertifikasyonlara sahibiz.

Sağlık personelimiz tarafından doktor muayenesi şiddetle önerilmiş olmasına rağmen bu konuda inisiyatif tamamen sizde kalmış ve herhangi bir muayene gerçekleştirilmemiştir. Kendi temin ettiğiniz ilaçları kullanmanız ise tarafımızdan yönlendirilmemiştir.

Misafir güvenliği, hijyen ve hizmet kalitesi otelimizin en öncelikli değerleridir. Ancak yanlış bilgi, yönlendirme dışı müdahale ve çalışanlarımıza yönelik hakaret içerikli davranışlar kabul edilemez niteliktedir.

Yine de konuya yaklaşımınız ve görüşlerinizi bizimle paylaştığınız için teşekkür eder, sağlıklı günler dileriz.

Saygılarımızla, 

Kefaluka Resort Bodrum Yönetimi"
bodrum-kefaluka-resort-otelde-hijyen-ve-hizmet-sorunlari,https://www.sikayetvar.com/kefaluka-resort/bodrum-kefaluka-resort-otelde-hijyen-ve-hizmet-sorunlari,BOD007,Kefaluka Resort,2,USER,25 Ağustos 2025 20:31,"Yüklenen fotoğraflarda çarpma sonucu göz altında patlama olduğu açıkça gözüküyor buz kompresin buna uygun bir tedavi olmadığı, devlet Hastanesi ve Bodrum american Hastanesi hekimlerince yaranın dikiş veya yapıştırmayla kapatılmasının şart olduğu söylendi. 
Kamera kayıtlarını daha detaylı izlerseniz ne olduğunu göreceksiniz. 
Ertesi gün çocuğum lobide kusarken müşteri ilişkileri sorumlunuzun vale hizmeti olmadığına dair benimle yerinden kalkmadan kavga ettiğinide görmüşsünüzdür tabii. Otel sayfasında 7/24 vale hizmeti bulunduğunu belirtip vale hizmeti vermeyen vaatlerini kesinlikle yerine getirmeyen pis bir otel."
kefaluka-resortta-konaklama-sonrasi-gida-zehirlenmesi-ve-saglik-sorunlari,https://www.sikayetvar.com/kefaluka-resort/kefaluka-resortta-konaklama-sonrasi-gida-zehirlenmesi-ve-saglik-sorunlari,BOD007,Kefaluka Resort,1,COMPANY,22 Haziran 2025 15:16,"Değerli Misafirimiz, 

Öncelikle otelimizi tercih ettiğiniz ve deneyimlerinizi paylaştığınız için teşekkür ederiz.

Konaklamanız süresince yaşamış olduğunuz sağlık sorunları nedeniyle geçmiş olsun dileklerimizi iletmek isteriz. Belirtmiş olduğunuz tarihlerde (17.06.2025 - 19.06.2025) 2 yetişkin ve 1 çocuk olarak acente aracılığıyla yaptığınız rezervasyonunuz kapsamında, 19.06.2025 tarihinde sabah saat 09:48'de revirimize başvurduğunuz kayıtlarımızda yer almaktadır. Sağlık personelimiz tarafından yapılan ilk değerlendirmede, çocuğunuzun ateşinin 37.5°c olduğu ve nabzının yüksek seyretmesi nedeniyle dış bir sağlık kuruluşuna yönlendirme yapılabileceği bilgisi tarafınıza iletilmiştir. Ailenizin özel sağlık sigortası bulunduğu için kendi tercihinizle Acıbadem Bodrum Hastanesi’ne gitmeyi tercih ettiğiniz tarafımıza aktarılmıştır. Devamında, Misafir İlişkileri ekibimiz sizi hastane sürecinde de yalnız bırakmamış, tarafınıza ulaşarak sağlık durumunuzu takip etmiştir. Dönüşünüzde tekrar iletişime geçilmiş ve çocuğunuzun durumunun iyi olduğu, ilaç verildiği ve enfeksiyon teşhisi konduğu bilgisi tarafınızdan paylaşılmıştır. Bu görüşmede, herhangi bir talebinizin bulunmadığı da yine sizin tarafınızdan ifade edilmiştir.

Konaklamanızı uzatma talebiniz üzerine resepsiyon personelimiz size o gün geçerli indirimli güncel fiyat üzerinden yardımcı olmuş, erken rezervasyon ve güncel fiyat farkları size detaylı olarak açıklanmıştır. 21.06.2025 tarihine kadar tatilinizi 1 gün daha uzattığınız kayıtlarımızda yer almaktadır.

20.06.2025 tarihinde yapılan telefon görüşmesinde tarafınızca herhangi bir sorun kalmadığı, oğlunuzun sağlığının iyi olduğu ve ilgimiz için teşekkür ettiğiniz tarafımızca memnuniyetle not edilmiştir. Ancak 21.06.2025 tarihinde yapılan son görüşmede, tatilinizin sağlık sorunlarıyla geçtiği ve bu nedenle bir telafi beklentiniz olduğu ifade edilmiştir. Misafir İlişkileri yöneticimizle yapılan görüşmede; otelimizin gıda ve hijyen kontrollerinin düzenli olarak hem iç denetim ekiplerimiz hem de resmi kurumlar tarafından gerçekleştirildiği, benzer bir sağlık şikayetinin başka misafirlerden alınmadığı ve bu nedenle otel yönetimi tarafından herhangi bir telafi sürecine gidilemeyeceği bilgisi sizlerle açıkça paylaşılmıştır.

Misafir memnuniyeti politikamız doğrultusunda, otelimizde yaşanan bir durumun yanıltıcı şekilde yorumlanarak diğer misafirlerimizin yanlış bilgilendirilmesine karşı net bir duruş sergilemekteyiz. Yaşadığınız sağlık problemleri nedeniyle üzüntü duyduğumuzu tekrar belirtir, sağlığınızın tamamen yerinde olduğunu duymaktan memnuniyet duyduğumuzu bilmenizi isteriz.

Saygılarımızla, 

Kefaluka Resort Bodrum Yönetimi"
alakart-rezervasyonunda-hayal-kirikligi,https://www.sikayetvar.com/kefaluka-resort/alakart-rezervasyonunda-hayal-kirikligi,BOD007,Kefaluka Resort,1,COMPANY,10 Ekim 2024 12:15,"Sayın f, 
Sizler otelimize giriş yaptıktan sonra misafir ilişkileri masasına gelerek a la carte restoranlarımız hakkında bilgi almış ve kendi kararınızla 09.10.2024 Çarşamba akşamı açık olan İtalyan restorana rezervasyonunuzu gerçekleştirdiniz. Yine aynı akşam saat 19:00 civarında misafir ilişkilerini arayarak rezervasyon değişikliği talebinde bulunmanız üzerine görevli arkadaşımız bunun mümkün olmadığını ve Restoranın dolu olduğunun belirtmesi üzerine arkadaşımıza bilmiş bilmiş konuşma otele giriş çıkış saatini bilmiyorsun şeklindeki kırıcı tutumunuzu da nazikçe hatırlatmak isteriz. Otelimizde çalışan ekip arkadaşlarımız kendi alanlarında tecrübeli ve çoğu turizm otelcilik okumuş, doktora yapan, öğretmen o kariyer hedefleri olan genç çalışanlardır. 
Otelimiz uluslararası bir tesisi olup din, dil ve ırk ayrımı yapmadığımızı ve dünyanın her yerinde misafirler ağırladığımızı nazikçe belirtmek isteriz.
A la carte rezervasyonlarımız bir gün öncesinden diğer gün için ve saat 10:00-13:00 arasında yapılmaktadır. Müsaitliğimiz olduğu süre içerisinde de rezervasyonlarımızı yapmaktayız. Her restoranın belli bir kapasitesi bulunuyor ve ne yazık ki alanları nedeni ile bu kapasitenin üzerine çıkılamamaktadır. 
09.10.2024 tarihinde yine rezervasyon saati dışında misafir ilişkilerini arayarak ( saat 17:00 civarında ) İtalyan restoran rezervasyonunuzu iptal edip 10.10.2024 tarihinde Kebap a la carte ye gitmek istediğinizi belirttiniz. Müsaitlik doğrultusunda sizlere yardımcı olunmuştur. Tercih edilmeyeni değil sizlerin tercihine göre rezervasyonunuz gerçekleştirilmiştir. Yapmış olduğunuz şikayetin gerçekleri yansıtmadığını nazik bir şekilde belirtmek isteriz.
Saygılarımızla."
kefaluka-resort-kefaluka-otelde-yasadigim-buyuk-hayal-kirikligi,https://www.sikayetvar.com/kefaluka-resort/kefaluka-resort-kefaluka-otelde-yasadigim-buyuk-hayal-kirikligi,BOD007,Kefaluka Resort,1,COMPANY,9 Eylül 2024 13:34,"Sayın konuğumuz Onur y., 
Geri bildiriminiz için öncelikle teşekkür ederiz. Geldiğiniz ilk gece memnuniyetiniz sağlayamamış olmaktan dolayı üzgün olduğumuzu belirtmek isteriz. Hatamız ile ilgili sizlerden defalarca özür dilediğimizi ve sizleri memnun edebilmek adına elimizden gelen her şeyi sunduğumuzu da nazikçe hatırlatmak isteriz.
A la cartelerimiz 5 gece ve üzeri konaklayan misafirlerimize 1 gece ücretsiz olarak verilmektedir. Sizleri memnun edebilmek adına 3 ala carte ve ücretsiz olarak pavillionlarmız dan hizmetinize sunduk.
Otelimizde 24 saat görevli bir hemşiremiz bulunmaktadır. Herhangi bir reaksiyona karşı enjeksiyonlar otellerde yapılmamaktadır.
Her otelin çalıştığı bir klinik bulunmaktadır. Hangi otelde olursanız olun enjeksiyon için bu kliniklere yönlendirilirsiniz. Size özel olarak enjeksiyon yapması için klinik doktorumuzun otele geldiğini de hatırlatmak isteriz.

Misafirlerimize daha iyi bir hizmet sunmak için sizlerden aldığımız geri dönüşleri ilgili departman yöneticilerine iletmiş bulunmaktayız.
2009 yılından bu yana her sezonda sunduğumuz özenli hizmetin karşılığı olarak misafirlerimizin bizlere layık gördüğü %90 global misafir memnuniyet puanımızla elimizden gelenin en iyisini yapmaya devam edeceğiz.
Hizmet kalitemizden ödün vermediğimizi de belirterek, tüm acentelere iletmiş olduğumuz otel konseptimizde vermeyi taahhüt ettiğimiz her türlü hizmeti eksiltilmeden yerine getirmekteyiz.
Saygılarımızla, 
Kefaluka Ekibi."
kefaluka-resort-kefaluka-otelde-yasadigim-buyuk-hayal-kirikligi,https://www.sikayetvar.com/kefaluka-resort/kefaluka-resort-kefaluka-otelde-yasadigim-buyuk-hayal-kirikligi,BOD007,Kefaluka Resort,2,USER,10 Eylül 2024 06:53,"Defalarca özür diledik demişsiniz ancak sadece bir personeliniz yatak verilmeyen sabahın ertesi günü gelip bir kere özür diledi ve sonrasında durumumuzu, sağlığımızın nasıl olduğumu soran kimse olmadı. Şöyle anlatayım 2. Gece için verdiğiniz yatağın çöktüğünden buradan haberiniz oldu.
Hatta çıkarken de misafir ilişkilerinde ve resepsiyonda kimse yoktu videosunu ekleyeyim global standartlarınızı geliştirmek için bir katkısı olur belki.
(Kalp krizi geçiren bir misafir olsa, çocuğuna bir şey olsa, o anda resepsiyonda yardım edecek kimse yok, bunu 2. Sabah da şikayet etmiştim. İlk kez karşılaştığımız bir konu değil, kamera kayıtlarından bakarsınız.)
Global misafir memnuniyeti için, skandal bir konaklama sonrası misafirinize en azından check outta misafirinizin tatilinin nasıl geçtiğini sorabilirdiniz.
Ultra her şey dahil satın aldığımız bir pakette;
yemeğin, içkinin sınırsız olduğu bir ortamda alakart yemek verdiğiniz için teşekkür ederiz.
Alakart yemeğin 5 gece üzeri konaklamada verildiği bilgisi satış ekibiniz tarafından verilmediği için 4 gece konaklama aldık kusura bakmayın. Satış ekibinizin bu bilgiyi vermediğini ayrıca belirtmiş ve şikayet etmiştim. Satış ekibinin Upsell yeteneği sıfır.
(Otelinizin yaptıklarını da şikayete eklemiştim halbuki gayet şeffaf bir şekilde ama okumadınız sanırım.)
Hemşiremiz var diyorsunuz kamera var ise kaydı da vardır. Biz revire girdiğimizde adam ben doctor – hemşire değilim dedi. Enjeksiyon yapamam dedi ama bir telefon adres de vermedi yönlendirme için, verse zaten arardım veya giderdim neden şikayet edeyim? 
milyar dolarlık şirketlerin yöneticilerine, internetsiz business centerda kirli bardakları taşıtmak…"
kefaluka-resortta-karinca-istilasi-ve-temizlik-sorunlari,https://www.sikayetvar.com/kefaluka-resort/kefaluka-resortta-karinca-istilasi-ve-temizlik-sorunlari,BOD007,Kefaluka Resort,1,USER,30 Ağustos 2024 09:32,Sabah uyandığımızda tepemizde ve konsolda yeniden karıncalarla karşılaştık. Resepsiyona durumu ilettik ilaçlayın dedik kahvaltıdan döndüğümüzde temizlik görevlisi arkadaşın Raid sprey ile ilaçladığını gördük. Bu otelden hiçbir şey olmaz.
kefaluka-resortta-karinca-istilasi-ve-temizlik-sorunlari,https://www.sikayetvar.com/kefaluka-resort/kefaluka-resortta-karinca-istilasi-ve-temizlik-sorunlari,BOD007,Kefaluka Resort,2,USER,5 Eylül 2024 23:28,Kaç gün oldu hiçbir cevap yok
kefaluka-resort-bodrum-saygisiz-garson-video,https://www.sikayetvar.com/kefaluka-resort/kefaluka-resort-bodrum-saygisiz-garson-video,BOD007,Kefaluka Resort,1,COMPANY,18 Ağustos 2024 12:34,"Değerli Konuğumuz ö, 
Misafirlerimize her zaman en üst seviyede hizmet sunmak ve onların konforlu bir tatil geçirmelerini sağlayıp güzel anılarla uğurlamak önceliğimiz olmuştur.
Kalite standartlarımızı arttırmak ve misafirlerimize daha iyi bir hizmet sunmak için sizlerden aldığımız geri dönüşleri ilgili departman yöneticilerine iletmiş bulunmaktayız.
Sezonumuzu açtığımız günden beri hizmet kalitemizden ödün vermediğimizi de belirterek, tüm acentelere iletmiş olduğumuz otel konseptimizde vermeyi taahhüt ettiğimiz her türlü hizmeti eksiltilmeden yerine getirmekteyiz. 
Bahsi geçen ayrımcılık yapılmakta yorumunuza üzülerek katılmadığımızı belirtiriz.
Özellikle yabancılarla ilgilenen ve saygısızlık yaptığını belirttiğiniz ekip arkadaşımıza karşı yapmış olduğunuz yorumunuza da üzülerek katılamadığımız belirtmek isteriz. Zira kendisi yıllardır tesisimizde çalışmaktadır. Bizler hiçbir şekilde ırk, din, dil ayrımı gözetmeksizin hizmet vermekteyiz. Bu söyleminizle bizleri ırkçı olarak nitelendirdiğinizi ve bizlere haksız bir yorum yaptığınızı 400 personelimizle en iyi şekilde hizmet veren ve sezon başından beri ağırladığımız misafirlerimiz tarafından takdir edilen otelimizin, servis ve imkanlarının en iyi şekilde sunulduğunu belirtmek isteriz.
2009 yılından bu yana her sezonda sunduğumuz özenli hizmetin karşılığı olarak misafirlerimizin bizlere layık gördüğü %90 global misafir memnuniyet puanımızla elimizden gelenin en iyisini yapmaya devam edeceğiz.
Saygılarımızla, 
Kefaluka Ekibi."
kefaluka-resort-bodrum-saygisiz-garson-video,https://www.sikayetvar.com/kefaluka-resort/kefaluka-resort-bodrum-saygisiz-garson-video,BOD007,Kefaluka Resort,2,USER,3 Ekim 2024 11:08,"Bence şikayetimi bir daha okuyun! Otelinizden memnun kaldığımı ve sadece garsonla ilgili şikayetim olduğunu yazdım. Yüzlerce garson arasından bir tanesi. Onun dışında gerçekten işini hakkıyla yapan çok personeliniz var. Şikayet konusu bir personel, yani otel değil. Ayrıca otelinize hiçbir şekilde ayrımcı söylemim yok, bunu da nereden çıkarıyorsunuz!"
kefaluka-resort-bodrum-saygisiz-garson-video,https://www.sikayetvar.com/kefaluka-resort/kefaluka-resort-bodrum-saygisiz-garson-video,BOD007,Kefaluka Resort,3,USER,3 Ekim 2024 11:28,"Ayrıca bir personeli savunarak geri kalan 399 personelinize haksızlık yapıyorsunuz. Memnuniyet oranınızın ℅90 olduğunu yazdınız, doğrudur ama ben de 1/400 personel şikayet ettim, yani benim otelden memnuniyet oranım%99. Şikayetim otel değil sadece 1 personel!"
kefaluka-resort-otelin-yemek-kalitesi-ve-hizmet-sorunlari,https://www.sikayetvar.com/kefaluka-resort/kefaluka-resort-otelin-yemek-kalitesi-ve-hizmet-sorunlari,BOD007,Kefaluka Resort,1,USER,15 Temmuz 2024 14:04,Merhaba otelin çalışanları Türk müşterileri karşı umursamaz tavrı ilgi alaka yok garsona sipariş veriyorsun getirmiyor ama yabancılara masa başında şampanya bile açılıyor kısacası yemekleri olsun çalışanları olsun yaramaz
kefaluka-resort-otelin-yemek-kalitesi-ve-hizmet-sorunlari,https://www.sikayetvar.com/kefaluka-resort/kefaluka-resort-otelin-yemek-kalitesi-ve-hizmet-sorunlari,BOD007,Kefaluka Resort,2,COMPANY,16 Temmuz 2024 09:00,"Sayın Misafirimiz
Misafirlerimize her zaman en üst seviyede hizmet sunmak ve onların konforlu bir tatil geçirmelerini sağlayıp güzel anılarla uğurlamak önceliğimiz olmuştur. Kalite standartlarımızı arttırmak ve misafirlerimize daha iyi bir hizmet sunmak için sizlerden aldığımız geri dönüşleri ilgili departman yöneticilerine ileteceğimizi bilmenizi isteriz.
Yemekler çok kötü yorumunuza üzülerek katılamadığımızı belirtmek isteriz.
Otelimizde seçkin yiyecek ve içecek markaları ile hizmet vermekteyiz. Yemeklerimiz günlük ve o öğünlere özel taze olarak pişirilmekte ve servis edilmektedir. Yemek lezzeti yoruma açık olup kişisel tercihe göre değişikliler göstermektedir. İnternational bir otel olarak onlarca ülkeden misafirler ağırlamaktayız. Konaklama süreniz boyunca yemeklerimizden memnun misafirler ağırladık. Her öğünde büfelerimizde 180 civarında yemek seçeneği bulunmaktadır. 1200 yakın misafirimiz kolayca yiyecek bir şeyler bulmakta ve titizlikle hazırlanan yemeklerden çok memnun kalmaktadırlar. Mutfak ekibimiz gerek sözlü gerek yazılı olarak bir çok misafirimizden övgüler almıştır. 
Bu bağlamda hizmet kalitemizden ödün vermediğimizi de belirterek, tüm acentelere iletmiş olduğumuz otel konseptimizde vermeyi taahhüt ettiğimiz her türlü hizmeti eksiltilmeden yerine getirmekteyiz.
Öğlen ve akşam büfelerimizde dönüşümlü olarak köfte, kırmızı et, tavuk, balık ızgara ve akşam büfemizde bunlara ek olarak içeride ve dışarıda kesim showlarımız yapılmaktadır.
400 personelimizle en iyi şekilde hizmet veren ve sezon başından beri ağırladığımız misafirlerimiz tarafından takdir edilen otelimizin, servis ve imkanlarının en iyi şekilde sunulduğunu belirtmek isteriz.
Bir de Agora diye bir restoranı var, bilenler bilir, çalışanları kibirli, yabancı-Türk ayrımı yapıyorlar. Türkler'in yüzüne bile bakmıyorlar şeklindeki yorumunuzun çok rahatsız edici olduğunu ve orada çalışan ve sizlere hizmet eden ekip arkadaşlarımıza haksız yapılmış bir yorum olduğunu düşünüyoruz. %90 global misafir memnuniyet puanımızla Türk ve yabancı misafir ayrımı yapmamaktayız. Agora snack barımızda a la carte usulü hizmet vermekteyiz. Siparişler sıraya konulmakta, her ürünün pişme ve hazırlanma süresi farklı olmaktadır dolayısı ile sizden önce yabancı bir misafirimiz sipariş verdiyse onların yiyecekleri öncelikli olarak servis edilecektir. Herhangi bir restorana gittiğinizde böyle bir durumla karşılaşabileceğinizi aralıklı olarak sipariş verdiğinizde bekleme süresinin olacağını size nazikçe hatırlatmak isteriz. 
2009 yılından bu yana her sezonda sunduğumuz özenli hizmetin karşılığı olarak misafirlerimizin bizlere layık gördüğü %90 global misafir memnuniyet puanımızla elimizden gelenin en iyisini yapmaya devam edeceğiz.
Saygılarımızla, 
Kefaluka Ekibi."
kefaluka-resort-otelin-yemek-kalitesi-ve-hizmet-sorunlari,https://www.sikayetvar.com/kefaluka-resort/kefaluka-resort-otelin-yemek-kalitesi-ve-hizmet-sorunlari,BOD007,Kefaluka Resort,3,USER,16 Temmuz 2024 09:12,Söylediklerimin sonuna kadar arkasındayım özellikle belirtiyorum Agora restoran çalışanlarının restoran boş olduğu halde bizden geç sipariş almaları üzerinden 1 saat geçmesine rağmen siparişimizin gelmeyişi çalışanların yabancı müşterilerin masasında gezip şampanya ve şarap doldurmaları bunlar normal şeyler mi? Şunu da belirtmek isterim tam o sırada otelin müşteri departmanından müşteri memnuniyeti hakkında anket yapıyordu yanımıza geldi ve kendisi bizim masamıza servis açılmadığını gördü ve şefle konuştu ondan sonra zaten bize hamur bittiğini söylediler bizde çıktık benim ailemin yanında ne kadar küçük düştüğümü size anlatmam ki anlamazsınız zaten müşteri ilişkilerindeki şikayetlere bakın isterseniz ve bütün forumlara şikayetimi ileteceğim ilk önce müşteriyle nasıl iletişime geçileceğini öğren ok.
kucuk-ve-uzak-oda-saygisiz-personel-ve-kalitesiz-yemekler,https://www.sikayetvar.com/la-blanche-island-bodrum/kucuk-ve-uzak-oda-saygisiz-personel-ve-kalitesiz-yemekler,BOD106,La Blanche Island Bodrum,1,USER,19 Temmuz 14:47,"Otel odası çok küçük ve uzak, bebeğim için uygun değil, personel somurtkan ve kaba, yemekler kalitesiz, hiçbir arama ya da dönüş yapılmadı, bu durum beni rezalet olarak nitelendirmeme neden oldu."
la-blanche-island-hotelde-telefon-gorusmesindeki-saygisiz-ve-kaba-uslup,https://www.sikayetvar.com/la-blanche-island-bodrum/la-blanche-island-hotelde-telefon-gorusmesindeki-saygisiz-ve-kaba-uslup,BOD106,La Blanche Island Bodrum,1,COMPANY,16 Mart 15:12,"Sayın Özlem Hanım, 

Öncelikle bizimle deneyiminizi paylaştığınız için teşekkür ederiz. Telefon görüşmeniz sırasında yaşadığınız olumsuz deneyimden dolayı üzüntü duyduğumuzu belirtmek isteriz. Misafirlerimizle kurduğumuz ilk temasın son derece önemli olduğunu biliyor ve her zaman saygılı, ilgili bir yaklaşım sergilemeyi hedefliyoruz.

Yaşadığınız durumun detaylarını ilgili birimimizle paylaşabilmemiz ve konuyu en doğru şekilde değerlendirebilmemiz için sizden ricamız, şikayetinizi ve iletişim bilgilerinizi iletmenizdir. Böylece konuyu titizlikle inceleyip gerekli aksiyonları alabiliriz.

Görüşlerinizi bizimle paylaştığınız için teşekkür eder, bir sonraki deneyiminizin çok daha olumlu ve konforlu olmasını temenni ederiz.

Saygılarımızla, 
La Blanche Island Hotel"
